Text,H1,H2,H4,H5,H6,H7,H9,H10,polarity
“اقامة جيدة”. الاستقبال جيد الاخ محمد متعاون المكان يحتاج الى الاهتمام بالصيانة. المصعد واحد,0,0,0,1,0,0,1,0,positive
جيد. . لايوحد منافذ للتهوية,0,1,0,1,0,0,0,0,positive
“ممتاز لو كان بدون رائحة دخان من الغرف المجاورة”. كل شيء ممتاز. رائحة دخان سجائر تصدر من الغرف المجاورة,0,0,0,0,0,0,1,1,positive
جميل وسهل,0,1,0,1,0,0,0,0,positive
برنامج رائع للمعاملات والتخليص المالي,0,1,0,1,0,0,0,0,positive
جربت التطبيق فترة و كانت جيدة في البداية و لكن يو عن يوم بدء بالتاخر بدل من التقدم ..منها عدم الاستجابة الى ملاحظات و التاخر في التوصيل و عدم الجواب لاتصال و غيرها .,0,0,0,1,1,0,1,0,positive
“فندق رائع جدا وأنصح بالسكن فيه”. القرب من الحرم والهدوء والنظافة. رمي المتبقي من الأكل في االزباله وأمام الزبائن ، وهي ماتبقى في الصحون إلى الزباله. لابد من شكر الله بالحفاظ على النعمة وعدم رميها وإعطائها الفقراء حتى لاتغوووون.,0,0,0,0,1,1,1,1,positive
استثنائي. كل شيئ أعجبني ما عدا. وقت الخروج غير مناسب حيث أنه تم الاستأذان من جهه الاستقبال للخروج بعد صلاه العصر فكان الرد لا يمكن . الرجاء الخروج وقت آذان العصر,0,0,0,1,1,0,1,0,positive
جيد وحلو,0,1,0,0,0,0,0,0,positive
روعه هالبرنامج,0,1,0,1,0,0,0,0,positive
جميييل ويريحك,0,1,0,0,0,0,0,0,positive
استثنائي. فرصه رائعه لمن ارد الحياه الراقيه على اوصولها مقابل مبلغ رمزي. بحثت فلم اجد مايعكر صفو حياتي في هذا الصرح العظيم,0,0,0,1,1,0,1,0,positive
“رائع”. رائع جدا ومناسب للعوائل، موقعه كذلك مميز جدا وكل الخدمات متوفرةطاقم عمل خرافي. ,1,0,0,1,0,0,1,0,positive
موقع ممتاز جدا واشكر القائمين عليه ونحتاج بعض الاهتمامات والتشديد على المطاعم بسبب التأخير واسعار خدمة التوصيل وشكرا لكم,0,0,0,1,1,0,1,0,positive
ون وي برقر هو المطعم الذي أشتري منه كلما اشتهيت برقر، أحب كيف البرقر عندهم طري ولذيذ والي يعدونه واضح عندهم خبرة. وحتى البطاطس دائمًا طازجة ومقرمشة😋 ويسألونك إذا فيه أشياء ما تبغاها في الساندويتش، يعني تفصلها على مزاجك بالضبط 👌🏼❤,0,0,0,0,1,1,1,1,positive
“راحة وفخامة”. اللوبي روعة . الغرفة مو صغيرة ولا كبيرة وسط بس فخمة وهدوء ولا اروع .. الاطلالة اللي خذت على النافورة بس بعيدة شوي الحمام والبانيو شي ابداع الصراحة .. ولا هي مبالغة يعيني يستحق 5 نجوم على الفنادق اللي رحت لها في دبي. يعيني السعر غالي شوي اذا اضافو عليها الضريبة والخدمة,0,0,1,0,1,1,0,1,positive
“اتعس اقامه”. . التكيف والنضافه  والديكور  سيه جدا جدا جدا جدامقابل قيمه الجناح,0,0,0,1,0,0,1,0,positive
“جميل جدا”. المسبح والبحر ونظافه الفندق. الموقع وراحة المكان وطاقم الفندق,0,0,0,0,0,0,1,1,positive
“النظافة والراحة”. شكر وتقدير خاصkhelij Seif على تقديره واسلوبه الرائع في التعامل. لا شي,0,0,0,1,0,0,1,0,positive
رحلة ممتازة وكابتن ذوق ومحترم,0,1,0,1,0,0,0,0,positive
جيد. الفندق نوعاً ما نضيف ،، موظفي الاستقبال رائعيين ،، سأكرر الزياره اذا كنت بمفردي. غير مناسب للعوائل والمحافظين وفير مناسب للشباب الطائش !! النت برسوم وهذا مخالف لبعض للفنادق الاخرى الذي تقدم هذه الخدمة مجاناً في سبيل راحة الزائر,0,0,0,0,1,1,1,1,positive
تطبيق رائع جداً 👍👍👍👍👍,0,1,0,1,0,0,0,0,positive
رائع. كل شي . ,0,1,0,1,0,0,0,0,positive
استثنائي. قمه الهدوء. ,0,1,0,0,0,0,0,0,positive
جيد. خدمات موظف الإستقبال إبراهيم وابتسامتة الدائمة فلم أطلب طلب الا ولباه فشكرا أبراهيم وشكرا بودل لأن فيك أبراهيمالموقع بجوار مول الشاطئ وجود ألعاب ومسبح في نفس المبنى. وجود رائحة دخلت للشقة من المطعم المجاور,0,0,0,0,1,1,1,1,positive
ممتاز ♥️♥️♥️♥️♥️♥️👍👍👍👍🌝🌝🌝🌝🌝❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥❤️❤️❤️❤️❤️❤️,0,1,0,1,0,0,0,0,positive
برنامج عجيب,0,1,0,1,0,0,0,0,positive
“فندق مناسب للمال”. اعجبني الافطار ومكان الفندق وتوفر الواي فاي الاستقبال جيد ومريح. النظافة في الغرفة لم تكن الى هناك بعض ادوات الحمام لا تعمل,0,0,0,0,1,0,1,1,positive
“إقامة مريحة”. اعجبني انني عندما وصلت سالني موظف الاستقبال عن اسمي وكانت اوراقي جاهزة والاجراءات سريعة فقط قمت بالتوقيع واستلام بطاقة الغرفة كل شيء كان ممتاز الموقع والنظافة وطاقم العمل والافطار ، بشكل عام فندق مريح وساقوم بالحجز فيه بالمرات القادمة ان شاء الله. إضائة الغرفة كانت سيئة وغير كافية اتمنى اضافة وحداة انارة بالغرفة,0,0,0,0,1,1,1,1,positive
استثنائي. اشكر شركة كراون على هذا التميز في النظافه والخدمه الممتازه ولكم مني ومن اسرتي جزيل الشكر والامتنان. ,0,0,0,1,1,0,1,0,positive
“اوتيل اتمنى تنزلوا فيه”. اعجبني جدا اهتمام الموظفين بارضاء النزلاء عندهم وكل شي بالاوتيل كان ممتاز ومريح ولوجيت على دبي تاني راح انزل فيه وحبيت انهم بيحجزولي اي مكان حابه ازوره اتمنى يفضلوا على نفس المستوى واتمنى تنزلوا فيه. ,0,0,0,0,1,1,1,1,positive
جيد. الغرف نظيفة ومجهزة جيدا و مساحتها مناسبة طاقم الاستقبال متعاون السعر مناسب. الموقع بعيد نسبيا و لكن قريب من المطارالصوت المرتفع صباحا لوجود اعمال تجديد,0,0,0,0,1,0,1,1,positive
“عمليه ماء للعين اليسرى ..”. فندق هادي .. طاقم متعاون ..قريب من مستشفى العيون .. ماء المغسله يطرطش عليك يبلل ثيابك مركبين له نقاص..الماء الساخن ياخذ عشر دقائق حتى يصل لك ..,0,0,0,0,1,0,1,1,neutral
نا زر وا من ا,0,1,0,1,0,0,0,0,neutral
“لا يوجد إنترنت.”. النظافة والراحة. وقربه من محطة المترو. محطة الرقة.. الطاقم يخدمك بسرعه ولاكن بدون ابتسامه. لا يوجد إنترنت في جميع أنحاء الفندق اذا أردت الانترنت. الساعه ب ١٠ درهم,0,0,0,0,1,0,1,1,neutral
“تجربه غير جيده ابدا في هذا الفندق”. قربه من السفير مول. نظام الفندق عباره عن شقق وعندما تحجز غرفة يعطوك غرفه داخل شقه مشتركة فلا يوجد حاجز بين الغرف عدا ابواب مغلقه فتسمع اي حديث يدور في الغرف المجاورة وكذلك روائح المدخنين ستملأ غرفتك لا انصح به للعوائل مطلقا,0,0,1,0,1,1,0,1,neutral
بەرنامە یەکی باسە,0,1,0,1,0,0,0,0,neutral
السواق يقدر يعلق العميل لساعتين او اكتر و بعد كده يلغي الطلب من غير حتى اخطار العميل,0,0,0,1,1,0,1,0,neutral
“رحلة عائلية”. مساحة الشقة الواسعة ، و خدمة الوافي المجانية + مرافق السباحة بالفندق ممتازة + موقع الرائع + ضيافة فواكه يومية.. عدم وجود رشاش ماء الا في حمام الصالة فقط ، إضاءة الغرفة الماستر غير كافية ، عدد سلة المهملات غير كافي ، مدخل الضيوف يتم حجز جزء منه كمدخل للنادي الليلي و في ساعه الأطفال غير نائمون و الضيوف ملابسهم غير مناسبة ، و يوم الجمعة كان بعد صلاة الظهر.,0,0,0,0,1,1,1,1,neutral
waw,0,1,0,1,0,0,0,0,neutral
“مو مثل مااتوقعت”. لم تعجبني قوانين الفندق نحجز غرفه لشخصين بالغين مع طفلين مع فطور بس الفطور يكون للكبار والاطفال ندفع لهم.. ,0,0,1,0,1,0,0,1,neutral
